timestamp,link_type,tx_id,rx_id,received_power,path_loss,delay_spread,is_line_of_sight
84.0,V2V,flow_west.7,flow_east.7,-93.28,116.28,1851.26,True
84.0,V2V,flow_west.7,flow_west.2,-95.64,118.64,2431.30,True
84.0,V2V,flow_west.7,flow_west.3,-96.78,119.78,2769.40,True
84.0,V2V,flow_west.7,flow_west.4,-91.14,114.14,1447.57,True
84.0,V2V,flow_west.7,flow_west.5,-95.34,118.34,2346.73,True
84.0,V2V,flow_west.7,flow_west.6,-94.48,117.48,2126.63,True
85.0,V2I,BS_1,flow_east.1,-84.18,114.18,1454.05,True
85.0,V2I,BS_1,flow_east.6,-78.72,108.72,775.60,True
85.0,V2I,BS_1,flow_east.7,-78.35,108.35,743.60,True
85.0,V2I,BS_1,flow_west.2,-83.32,113.32,1317.80,True
85.0,V2I,BS_1,flow_west.3,-85.23,115.23,1640.38,True
85.0,V2I,BS_1,flow_west.4,-75.83,105.83,556.28,True
85.0,V2I,BS_1,flow_west.5,-82.78,112.78,1238.43,True
85.0,V2I,BS_1,flow_west.6,-81.26,111.26,1039.44,True
85.0,V2I,BS_1,flow_west.7,-83.30,113.30,1314.69,True
85.0,V2V,flow_east.1,flow_east.6,-85.76,108.76,779.43,True
85.0,V2V,flow_east.1,flow_east.7,-93.49,116.49,1897.27,True
85.0,V2V,flow_east.1,flow_west.2,-96.15,119.15,2577.86,True
85.0,V2V,flow_east.1,flow_west.3,-97.24,120.24,2921.25,True
85.0,V2V,flow_east.1,flow_west.4,-91.99,114.99,1596.20,True
85.0,V2V,flow_east.1,flow_west.5,-95.86,118.86,2491.49,True
85.0,V2V,flow_east.1,flow_west.6,-95.05,118.05,2269.36,True
85.0,V2V,flow_east.1,flow_west.7,-71.22,94.22,146.12,True
85.0,V2V,flow_east.6,flow_east.1,-85.76,108.76,779.43,True
85.0,V2V,flow_east.6,flow_east.7,-88.89,111.89,1117.83,True
85.0,V2V,flow_east.6,flow_west.2,-93.03,116.03,1798.43,True
85.0,V2V,flow_east.6,flow_west.3,-94.54,117.54,2141.83,True
85.0,V2V,flow_east.6,flow_west.4,-86.17,109.17,816.80,True
85.0,V2V,flow_east.6,flow_west.5,-92.60,115.60,1712.07,True
85.0,V2V,flow_east.6,flow_west.6,-91.39,114.39,1489.94,True
85.0,V2V,flow_east.6,flow_west.7,-83.97,106.97,633.79,True
85.0,V2V,flow_east.7,flow_east.1,-93.49,116.49,1897.27,True
85.0,V2V,flow_east.7,flow_east.6,-88.89,111.89,1117.83,True
85.0,V2V,flow_east.7,flow_west.2,-84.59,107.59,680.65,True
85.0,V2V,flow_east.7,flow_west.3,-88.13,111.13,1024.02,True
85.0,V2V,flow_east.7,flow_west.4,-77.51,100.51,301.29,True
85.0,V2V,flow_east.7,flow_west.5,-83.41,106.41,594.30,True
85.0,V2V,flow_east.7,flow_west.6,-79.34,102.34,372.22,True
85.0,V2V,flow_east.7,flow_west.7,-92.80,115.80,1751.57,True
85.0,V2V,flow_west.2,flow_east.1,-96.15,119.15,2577.86,True
85.0,V2V,flow_west.2,flow_east.6,-93.03,116.03,1798.43,True
85.0,V2V,flow_west.2,flow_east.7,-84.59,107.59,680.65,True
85.0,V2V,flow_west.2,flow_west.3,-78.64,101.64,343.40,True
85.0,V2V,flow_west.2,flow_west.4,-87.77,110.77,981.67,True
85.0,V2V,flow_west.2,flow_west.5,-66.65,89.65,86.37,True
85.0,V2V,flow_west.2,flow_west.6,-77.71,100.71,308.50,True
85.0,V2V,flow_west.2,flow_west.7,-95.65,118.65,2432.10,True
85.0,V2V,flow_west.3,flow_east.1,-97.24,120.24,2921.25,True
85.0,V2V,flow_west.3,flow_east.6,-94.54,117.54,2141.83,True
85.0,V2V,flow_west.3,flow_east.7,-88.13,111.13,1024.02,True
85.0,V2V,flow_west.3,flow_west.2,-78.64,101.64,343.40,True
85.0,V2V,flow_west.3,flow_west.4,-90.37,113.37,1325.07,True
85.0,V2V,flow_west.3,flow_west.5,-80.59,103.59,429.77,True
85.0,V2V,flow_west.3,flow_west.6,-84.21,107.21,651.90,True
85.0,V2V,flow_west.3,flow_west.7,-96.79,119.79,2775.50,True
85.0,V2V,flow_west.4,flow_east.1,-91.99,114.99,1596.20,True
85.0,V2V,flow_west.4,flow_east.6,-86.17,109.17,816.80,True
85.0,V2V,flow_west.4,flow_east.7,-77.51,100.51,301.29,True
85.0,V2V,flow_west.4,flow_west.2,-87.77,110.77,981.67,True
85.0,V2V,flow_west.4,flow_west.3,-90.37,113.37,1325.07,True
85.0,V2V,flow_west.4,flow_west.5,-86.97,109.97,895.30,True
85.0,V2V,flow_west.4,flow_west.6,-84.49,107.49,673.17,True
85.0,V2V,flow_west.4,flow_west.7,-91.16,114.16,1450.43,True
85.0,V2V,flow_west.5,flow_east.1,-95.86,118.86,2491.49,True
85.0,V2V,flow_west.5,flow_east.6,-92.60,115.60,1712.07,True
85.0,V2V,flow_west.5,flow_east.7,-83.41,106.41,594.30,True
85.0,V2V,flow_west.5,flow_west.2,-66.65,89.65,86.37,True
85.0,V2V,flow_west.5,flow_west.3,-80.59,103.59,429.77,True
85.0,V2V,flow_west.5,flow_west.4,-86.97,109.97,895.30,True
85.0,V2V,flow_west.5,flow_west.6,-74.86,97.86,222.13,True
85.0,V2V,flow_west.5,flow_west.7,-95.33,118.33,2345.73,True
85.0,V2V,flow_west.6,flow_east.1,-95.05,118.05,2269.36,True
85.0,V2V,flow_west.6,flow_east.6,-91.39,114.39,1489.94,True
85.0,V2V,flow_west.6,flow_east.7,-79.34,102.34,372.22,True
85.0,V2V,flow_west.6,flow_west.2,-77.71,100.71,308.50,True
85.0,V2V,flow_west.6,flow_west.3,-84.21,107.21,651.90,True
85.0,V2V,flow_west.6,flow_west.4,-84.49,107.49,673.17,True
85.0,V2V,flow_west.6,flow_west.5,-74.86,97.86,222.13,True
85.0,V2V,flow_west.6,flow_west.7,-94.47,117.47,2123.60,True
85.0,V2V,flow_west.7,flow_east.1,-71.22,94.22,146.12,True
85.0,V2V,flow_west.7,flow_east.6,-83.97,106.97,633.79,True
85.0,V2V,flow_west.7,flow_east.7,-92.80,115.80,1751.57,True
85.0,V2V,flow_west.7,flow_west.2,-95.65,118.65,2432.10,True
85.0,V2V,flow_west.7,flow_west.3,-96.79,119.79,2775.50,True
85.0,V2V,flow_west.7,flow_west.4,-91.16,114.16,1450.43,True
85.0,V2V,flow_west.7,flow_west.5,-95.33,118.33,2345.73,True
85.0,V2V,flow_west.7,flow_west.6,-94.47,117.47,2123.60,True
86.0,V2I,BS_1,flow_east.1,-84.41,114.41,1493.91,True
86.0,V2I,BS_1,flow_east.6,-79.14,109.14,814.38,True
86.0,V2I,BS_1,flow_east.7,-77.93,107.93,708.44,True
86.0,V2I,BS_1,flow_west.2,-83.62,113.62,1363.49,True
86.0,V2I,BS_1,flow_west.3,-85.48,115.48,1689.56,True
86.0,V2I,BS_1,flow_west.4,-76.22,106.22,581.34,True
86.0,V2I,BS_1,flow_west.5,-83.11,113.11,1285.10,True
86.0,V2I,BS_1,flow_west.6,-81.59,111.59,1079.11,True
86.0,V2I,BS_1,flow_west.7,-83.01,113.01,1270.30,True
86.0,V2V,flow_east.1,flow_east.6,-85.67,108.67,771.10,True
86.0,V2V,flow_east.1,flow_east.7,-93.46,116.46,1889.97,True
86.0,V2V,flow_east.1,flow_west.2,-96.46,119.46,2669.69,True
86.0,V2V,flow_east.1,flow_west.3,-97.51,120.51,3015.39,True
86.0,V2V,flow_east.1,flow_west.4,-92.50,115.50,1692.90,True
86.0,V2V,flow_east.1,flow_west.5,-96.18,119.18,2584.92,True
86.0,V2V,flow_east.1,flow_west.6,-95.37,118.37,2356.99,True
86.0,V2V,flow_east.1,flow_west.7,-75.41,98.41,236.71,True
86.0,V2V,flow_east.6,flow_east.1,-85.67,108.67,771.10,True
86.0,V2V,flow_east.6,flow_east.7,-88.90,111.90,1118.87,True
86.0,V2V,flow_east.6,flow_west.2,-93.50,116.50,1898.60,True
86.0,V2V,flow_east.6,flow_west.3,-94.95,117.95,2244.29,True
86.0,V2V,flow_east.6,flow_west.4,-87.22,110.22,921.83,True
86.0,V2V,flow_east.6,flow_west.5,-93.10,116.10,1813.83,True
86.0,V2V,flow_east.6,flow_west.6,-91.93,114.93,1585.90,True
86.0,V2V,flow_east.6,flow_west.7,-82.49,105.49,534.74,True
86.0,V2V,flow_east.7,flow_east.1,-93.46,116.46,1889.97,True
86.0,V2V,flow_east.7,flow_east.6,-88.90,111.90,1118.87,True
86.0,V2V,flow_east.7,flow_west.2,-85.77,108.77,779.77,True
86.0,V2V,flow_east.7,flow_west.3,-88.95,111.95,1125.45,True
86.0,V2V,flow_east.7,flow_west.4,-73.83,96.83,197.39,True
86.0,V2V,flow_east.7,flow_west.5,-84.77,107.77,695.02,True
86.0,V2V,flow_east.7,flow_west.6,-81.32,104.32,467.12,True
86.0,V2V,flow_east.7,flow_west.7,-92.30,115.30,1653.53,True
86.0,V2V,flow_west.2,flow_east.1,-96.46,119.46,2669.69,True
86.0,V2V,flow_west.2,flow_east.6,-93.50,116.50,1898.60,True
86.0,V2V,flow_west.2,flow_east.7,-85.77,108.77,779.77,True
86.0,V2V,flow_west.2,flow_west.3,-78.70,101.70,345.70,True
86.0,V2V,flow_west.2,flow_west.4,-87.72,110.72,976.80,True
86.0,V2V,flow_west.2,flow_west.5,-66.49,89.49,84.77,True
86.0,V2V,flow_west.2,flow_west.6,-77.83,100.83,312.70,True
86.0,V2V,flow_west.2,flow_west.7,-95.65,118.65,2433.20,True
86.0,V2V,flow_west.3,flow_east.1,-97.51,120.51,3015.39,True
86.0,V2V,flow_west.3,flow_east.6,-94.95,117.95,2244.29,True
86.0,V2V,flow_west.3,flow_east.7,-88.95,111.95,1125.45,True
86.0,V2V,flow_west.3,flow_west.2,-78.70,101.70,345.70,True
86.0,V2V,flow_west.3,flow_west.4,-90.36,113.36,1322.50,True
86.0,V2V,flow_west.3,flow_west.5,-80.61,103.61,430.47,True
86.0,V2V,flow_west.3,flow_west.6,-84.30,107.30,658.40,True
86.0,V2V,flow_west.3,flow_west.7,-96.80,119.80,2778.90,True
86.0,V2V,flow_west.4,flow_east.1,-92.50,115.50,1692.90,True
86.0,V2V,flow_west.4,flow_east.6,-87.22,110.22,921.83,True
86.0,V2V,flow_west.4,flow_east.7,-73.83,96.83,197.39,True
86.0,V2V,flow_west.4,flow_west.2,-87.72,110.72,976.80,True
86.0,V2V,flow_west.4,flow_west.3,-90.36,113.36,1322.50,True
86.0,V2V,flow_west.4,flow_west.5,-86.93,109.93,892.03,True
86.0,V2V,flow_west.4,flow_west.6,-84.37,107.37,664.10,True
86.0,V2V,flow_west.4,flow_west.7,-91.19,114.19,1456.40,True
86.0,V2V,flow_west.5,flow_east.1,-96.18,119.18,2584.92,True
86.0,V2V,flow_west.5,flow_east.6,-93.10,116.10,1813.83,True
86.0,V2V,flow_west.5,flow_east.7,-84.77,107.77,695.02,True
86.0,V2V,flow_west.5,flow_west.2,-66.49,89.49,84.77,True
86.0,V2V,flow_west.5,flow_west.3,-80.61,103.61,430.47,True
86.0,V2V,flow_west.5,flow_west.4,-86.93,109.93,892.03,True
86.0,V2V,flow_west.5,flow_west.6,-75.08,98.08,227.93,True
86.0,V2V,flow_west.5,flow_west.7,-95.34,118.34,2348.43,True
86.0,V2V,flow_west.6,flow_east.1,-95.37,118.37,2356.99,True
86.0,V2V,flow_west.6,flow_east.6,-91.93,114.93,1585.90,True
86.0,V2V,flow_west.6,flow_east.7,-81.32,104.32,467.12,True
86.0,V2V,flow_west.6,flow_west.2,-77.83,100.83,312.70,True
86.0,V2V,flow_west.6,flow_west.3,-84.30,107.30,658.40,True
86.0,V2V,flow_west.6,flow_west.4,-84.37,107.37,664.10,True
86.0,V2V,flow_west.6,flow_west.5,-75.08,98.08,227.93,True
86.0,V2V,flow_west.6,flow_west.7,-94.46,117.46,2120.50,True
86.0,V2V,flow_west.7,flow_east.1,-75.41,98.41,236.71,True
86.0,V2V,flow_west.7,flow_east.6,-82.49,105.49,534.74,True
86.0,V2V,flow_west.7,flow_east.7,-92.30,115.30,1653.53,True
86.0,V2V,flow_west.7,flow_west.2,-95.65,118.65,2433.20,True
86.0,V2V,flow_west.7,flow_west.3,-96.80,119.80,2778.90,True
86.0,V2V,flow_west.7,flow_west.4,-91.19,114.19,1456.40,True
86.0,V2V,flow_west.7,flow_west.5,-95.34,118.34,2348.43,True
86.0,V2V,flow_west.7,flow_west.6,-94.46,117.46,2120.50,True
87.0,V2I,BS_1,flow_east.1,-84.66,114.66,1537.28,True
87.0,V2I,BS_1,flow_east.6,-79.56,109.56,854.51,True
87.0,V2I,BS_1,flow_east.7,-77.52,107.52,675.66,True
87.0,V2I,BS_1,flow_west.2,-83.92,113.92,1411.10,True
87.0,V2I,BS_1,flow_west.4,-76.64,106.64,610.38,True
87.0,V2I,BS_1,flow_west.5,-83.40,113.40,1329.88,True
87.0,V2I,BS_1,flow_west.6,-81.92,111.92,1121.30,True
87.0,V2I,BS_1,flow_west.7,-82.67,112.67,1222.83,True
87.0,V2V,flow_east.1,flow_east.6,-85.61,108.61,766.23,True
87.0,V2V,flow_east.1,flow_east.7,-93.44,116.44,1887.07,True
87.0,V2V,flow_east.1,flow_west.2,-96.77,119.77,2766.89,True
87.0,V2V,flow_east.1,flow_west.4,-93.00,116.00,1793.50,True
87.0,V2V,flow_east.1,flow_west.5,-96.49,119.49,2679.55,True
87.0,V2V,flow_east.1,flow_west.6,-95.71,118.71,2450.56,True
87.0,V2V,flow_east.1,flow_west.7,-78.42,101.42,334.64,True
87.0,V2V,flow_east.6,flow_east.1,-85.61,108.61,766.23,True
87.0,V2V,flow_east.6,flow_east.7,-88.92,111.92,1120.83,True
87.0,V2V,flow_east.6,flow_west.2,-93.95,116.95,2000.66,True
87.0,V2V,flow_east.6,flow_west.4,-88.16,111.16,1027.29,True
87.0,V2V,flow_east.6,flow_west.5,-93.56,116.56,1913.33,True
87.0,V2V,flow_east.6,flow_west.6,-92.46,115.46,1684.33,True
87.0,V2V,flow_east.6,flow_west.7,-80.63,103.63,431.90,True
87.0,V2V,flow_east.7,flow_east.1,-93.44,116.44,1887.07,True
87.0,V2V,flow_east.7,flow_east.6,-88.92,111.92,1120.83,True
87.0,V2V,flow_east.7,flow_west.2,-86.82,109.82,879.86,True
87.0,V2V,flow_east.7,flow_west.4,-67.41,90.41,94.21,True
87.0,V2V,flow_east.7,flow_west.5,-85.91,108.91,792.54,True
87.0,V2V,flow_east.7,flow_west.6,-82.95,105.95,563.57,True
87.0,V2V,flow_east.7,flow_west.7,-91.75,114.75,1552.64,True
87.0,V2V,flow_west.2,flow_east.1,-96.77,119.77,2766.89,True
87.0,V2V,flow_west.2,flow_east.6,-93.95,116.95,2000.66,True
87.0,V2V,flow_west.2,flow_east.7,-86.82,109.82,879.86,True
87.0,V2V,flow_west.2,flow_west.4,-87.69,110.69,973.40,True
87.0,V2V,flow_west.2,flow_west.5,-66.75,89.75,87.33,True
87.0,V2V,flow_west.2,flow_west.6,-77.93,100.93,316.33,True
87.0,V2V,flow_west.2,flow_west.7,-95.65,118.65,2432.40,True
87.0,V2V,flow_west.4,flow_east.1,-93.00,116.00,1793.50,True
87.0,V2V,flow_west.4,flow_east.6,-88.16,111.16,1027.29,True
87.0,V2V,flow_west.4,flow_east.7,-67.41,90.41,94.21,True
87.0,V2V,flow_west.4,flow_west.2,-87.69,110.69,973.40,True
87.0,V2V,flow_west.4,flow_west.5,-86.88,109.88,886.07,True
87.0,V2V,flow_west.4,flow_west.6,-84.28,107.28,657.07,True
87.0,V2V,flow_west.4,flow_west.7,-91.21,114.21,1459.00,True
87.0,V2V,flow_west.5,flow_east.1,-96.49,119.49,2679.55,True
87.0,V2V,flow_west.5,flow_east.6,-93.56,116.56,1913.33,True
87.0,V2V,flow_west.5,flow_east.7,-85.91,108.91,792.54,True
87.0,V2V,flow_west.5,flow_west.2,-66.75,89.75,87.33,True
87.0,V2V,flow_west.5,flow_west.4,-86.88,109.88,886.07,True
87.0,V2V,flow_west.5,flow_west.6,-75.12,98.12,229.00,True
87.0,V2V,flow_west.5,flow_west.7,-95.33,118.33,2345.07,True
87.0,V2V,flow_west.6,flow_east.1,-95.71,118.71,2450.56,True
87.0,V2V,flow_west.6,flow_east.6,-92.46,115.46,1684.33,True
87.0,V2V,flow_west.6,flow_east.7,-82.95,105.95,563.57,True
87.0,V2V,flow_west.6,flow_west.2,-77.93,100.93,316.33,True
87.0,V2V,flow_west.6,flow_west.4,-84.28,107.28,657.07,True
87.0,V2V,flow_west.6,flow_west.5,-75.12,98.12,229.00,True
87.0,V2V,flow_west.6,flow_west.7,-94.44,117.44,2116.07,True
87.0,V2V,flow_west.7,flow_east.1,-78.42,101.42,334.64,True
87.0,V2V,flow_west.7,flow_east.6,-80.63,103.63,431.90,True
87.0,V2V,flow_west.7,flow_east.7,-91.75,114.75,1552.64,True
87.0,V2V,flow_west.7,flow_west.2,-95.65,118.65,2432.40,True
87.0,V2V,flow_west.7,flow_west.4,-91.21,114.21,1459.00,True
87.0,V2V,flow_west.7,flow_west.5,-95.33,118.33,2345.07,True
87.0,V2V,flow_west.7,flow_west.6,-94.44,117.44,2116.07,True
88.0,V2I,BS_1,flow_east.1,-84.89,114.89,1577.55,True
88.0,V2I,BS_1,flow_east.6,-79.97,109.97,896.05,True
88.0,V2I,BS_1,flow_east.7,-77.10,107.10,643.33,True
88.0,V2I,BS_1,flow_west.2,-84.20,114.20,1457.69,True
88.0,V2I,BS_1,flow_west.4,-77.09,107.09,642.88,True
88.0,V2I,BS_1,flow_west.5,-83.72,113.72,1378.52,True
88.0,V2I,BS_1,flow_west.6,-82.25,112.25,1163.85,True
88.0,V2I,BS_1,flow_west.7,-82.36,112.36,1179.23,True
88.0,V2V,flow_east.1,flow_east.6,-85.52,108.52,757.57,True
88.0,V2V,flow_east.1,flow_east.7,-93.40,116.40,1878.03,True
88.0,V2V,flow_east.1,flow_west.2,-97.05,120.05,2859.32,True
88.0,V2V,flow_east.1,flow_west.4,-93.46,116.46,1890.90,True
88.0,V2V,flow_east.1,flow_west.5,-96.79,119.79,2774.62,True
88.0,V2V,flow_east.1,flow_west.6,-96.03,119.03,2540.62,True
88.0,V2V,flow_east.1,flow_west.7,-80.50,103.50,425.30,True
88.0,V2V,flow_east.6,flow_east.1,-85.52,108.52,757.57,True
88.0,V2V,flow_east.6,flow_east.7,-88.92,111.92,1120.47,True
88.0,V2V,flow_east.6,flow_west.2,-94.38,117.38,2101.76,True
88.0,V2V,flow_east.6,flow_west.4,-89.01,112.01,1133.35,True
88.0,V2V,flow_east.6,flow_west.5,-94.02,117.02,2017.06,True
88.0,V2V,flow_east.6,flow_west.6,-92.95,115.95,1783.07,True
88.0,V2V,flow_east.6,flow_west.7,-78.37,101.37,332.57,True
88.0,V2V,flow_east.7,flow_east.1,-93.40,116.40,1878.03,True
88.0,V2V,flow_east.7,flow_east.6,-88.92,111.92,1120.47,True
88.0,V2V,flow_east.7,flow_west.2,-87.76,110.76,981.32,True
88.0,V2V,flow_east.7,flow_west.4,-52.38,75.38,16.69,True
88.0,V2V,flow_east.7,flow_west.5,-86.98,109.98,896.63,True
88.0,V2V,flow_east.7,flow_west.6,-84.35,107.35,662.65,True
88.0,V2V,flow_east.7,flow_west.7,-91.17,114.17,1452.91,True
88.0,V2V,flow_west.2,flow_east.1,-97.05,120.05,2859.32,True
88.0,V2V,flow_west.2,flow_east.6,-94.38,117.38,2101.76,True
88.0,V2V,flow_west.2,flow_east.7,-87.76,110.76,981.32,True
88.0,V2V,flow_west.2,flow_west.4,-87.65,110.65,968.43,True
88.0,V2V,flow_west.2,flow_west.5,-66.49,89.49,84.70,True
88.0,V2V,flow_west.2,flow_west.6,-77.99,100.99,318.70,True
88.0,V2V,flow_west.2,flow_west.7,-95.65,118.65,2434.13,True
88.0,V2V,flow_west.4,flow_east.1,-93.46,116.46,1890.90,True
88.0,V2V,flow_west.4,flow_east.6,-89.01,112.01,1133.35,True
88.0,V2V,flow_west.4,flow_east.7,-52.38,75.38,16.69,True
88.0,V2V,flow_west.4,flow_west.2,-87.65,110.65,968.43,True
88.0,V2V,flow_west.4,flow_west.5,-86.85,109.85,883.73,True
88.0,V2V,flow_west.4,flow_west.6,-84.18,107.18,649.73,True
88.0,V2V,flow_west.4,flow_west.7,-91.25,114.25,1465.70,True
88.0,V2V,flow_west.5,flow_east.1,-96.79,119.79,2774.62,True
88.0,V2V,flow_west.5,flow_east.6,-94.02,117.02,2017.06,True
88.0,V2V,flow_west.5,flow_east.7,-86.98,109.98,896.63,True
88.0,V2V,flow_west.5,flow_west.2,-66.49,89.49,84.70,True
88.0,V2V,flow_west.5,flow_west.4,-86.85,109.85,883.73,True
88.0,V2V,flow_west.5,flow_west.6,-75.31,98.31,234.00,True
88.0,V2V,flow_west.5,flow_west.7,-95.35,118.35,2349.43,True
88.0,V2V,flow_west.6,flow_east.1,-96.03,119.03,2540.62,True
88.0,V2V,flow_west.6,flow_east.6,-92.95,115.95,1783.07,True
88.0,V2V,flow_west.6,flow_east.7,-84.35,107.35,662.65,True
88.0,V2V,flow_west.6,flow_west.2,-77.99,100.99,318.70,True
88.0,V2V,flow_west.6,flow_west.4,-84.18,107.18,649.73,True
88.0,V2V,flow_west.6,flow_west.5,-75.31,98.31,234.00,True
88.0,V2V,flow_west.6,flow_west.7,-94.44,117.44,2115.43,True
88.0,V2V,flow_west.7,flow_east.1,-80.50,103.50,425.30,True
88.0,V2V,flow_west.7,flow_east.6,-78.37,101.37,332.57,True
88.0,V2V,flow_west.7,flow_east.7,-91.17,114.17,1452.91,True
88.0,V2V,flow_west.7,flow_west.2,-95.65,118.65,2434.13,True
88.0,V2V,flow_west.7,flow_west.4,-91.25,114.25,1465.70,True
88.0,V2V,flow_west.7,flow_west.5,-95.35,118.35,2349.43,True
88.0,V2V,flow_west.7,flow_west.6,-94.44,117.44,2115.43,True
89.0,V2I,BS_1,flow_east.1,-85.12,115.12,1621.07,True
89.0,V2I,BS_1,flow_east.6,-80.35,110.35,935.18,True
89.0,V2I,BS_1,flow_east.7,-76.71,106.71,615.57,True
89.0,V2I,BS_1,flow_west.2,-84.47,114.47,1502.80,True
89.0,V2I,BS_1,flow_west.4,-77.54,107.54,676.84,True
89.0,V2I,BS_1,flow_west.5,-84.01,114.01,1425.28,True
89.0,V2I,BS_1,flow_west.6,-82.57,112.57,1207.72,True
89.0,V2I,BS_1,flow_west.7,-82.02,112.02,1133.62,True
89.0,V2V,flow_east.1,flow_east.6,-85.50,108.50,756.23,True
89.0,V2V,flow_east.1,flow_east.7,-93.39,116.39,1875.80,True
89.0,V2V,flow_east.1,flow_west.2,-97.33,120.33,2953.25,True
89.0,V2V,flow_east.1,flow_west.4,-93.90,116.90,1989.50,True
89.0,V2V,flow_east.1,flow_west.5,-97.09,120.09,2870.69,True
89.0,V2V,flow_east.1,flow_west.6,-96.34,119.34,2635.05,True
89.0,V2V,flow_east.1,flow_west.7,-82.28,105.28,521.91,True
89.0,V2V,flow_east.6,flow_east.1,-85.50,108.50,756.23,True
89.0,V2V,flow_east.6,flow_east.7,-88.91,111.91,1119.57,True
89.0,V2V,flow_east.6,flow_west.2,-94.76,117.76,2197.03,True
89.0,V2V,flow_east.6,flow_west.4,-89.75,112.75,1233.28,True
89.0,V2V,flow_east.6,flow_west.5,-94.43,117.43,2114.46,True
89.0,V2V,flow_east.6,flow_west.6,-93.41,116.41,1878.83,True
89.0,V2V,flow_east.6,flow_west.7,-75.34,98.34,234.68,True
89.0,V2V,flow_east.7,flow_east.1,-93.39,116.39,1875.80,True
89.0,V2V,flow_east.7,flow_east.6,-88.91,111.91,1119.57,True
89.0,V2V,flow_east.7,flow_west.2,-88.58,111.58,1077.49,True
89.0,V2V,flow_east.7,flow_west.4,-69.08,92.08,114.17,True
89.0,V2V,flow_east.7,flow_west.5,-87.88,110.88,994.92,True
89.0,V2V,flow_east.7,flow_west.6,-85.54,108.54,759.31,True
89.0,V2V,flow_east.7,flow_west.7,-90.56,113.56,1354.04,True
89.0,V2V,flow_west.2,flow_east.1,-97.33,120.33,2953.25,True
89.0,V2V,flow_west.2,flow_east.6,-94.76,117.76,2197.03,True
89.0,V2V,flow_west.2,flow_east.7,-88.58,111.58,1077.49,True
89.0,V2V,flow_west.2,flow_west.4,-87.61,110.61,963.77,True
89.0,V2V,flow_west.2,flow_west.5,-66.26,89.26,82.57,True
89.0,V2V,flow_west.2,flow_west.6,-77.98,100.98,318.20,True
89.0,V2V,flow_west.2,flow_west.7,-95.64,118.64,2431.43,True
89.0,V2V,flow_west.4,flow_east.1,-93.90,116.90,1989.50,True
89.0,V2V,flow_west.4,flow_east.6,-89.75,112.75,1233.28,True
89.0,V2V,flow_west.4,flow_east.7,-69.08,92.08,114.17,True
89.0,V2V,flow_west.4,flow_west.2,-87.61,110.61,963.77,True
89.0,V2V,flow_west.4,flow_west.5,-86.83,109.83,881.20,True
89.0,V2V,flow_west.4,flow_west.6,-84.13,107.13,645.57,True
89.0,V2V,flow_west.4,flow_west.7,-91.26,114.26,1467.67,True
89.0,V2V,flow_west.5,flow_east.1,-97.09,120.09,2870.69,True
89.0,V2V,flow_west.5,flow_east.6,-94.43,117.43,2114.46,True
89.0,V2V,flow_west.5,flow_east.7,-87.88,110.88,994.92,True
89.0,V2V,flow_west.5,flow_west.2,-66.26,89.26,82.57,True
89.0,V2V,flow_west.5,flow_west.4,-86.83,109.83,881.20,True
89.0,V2V,flow_west.5,flow_west.6,-75.37,98.37,235.63,True
89.0,V2V,flow_west.5,flow_west.7,-95.34,118.34,2348.87,True
89.0,V2V,flow_west.6,flow_east.1,-96.34,119.34,2635.05,True
89.0,V2V,flow_west.6,flow_east.6,-93.41,116.41,1878.83,True
89.0,V2V,flow_west.6,flow_east.7,-85.54,108.54,759.31,True
89.0,V2V,flow_west.6,flow_west.2,-77.98,100.98,318.20,True
89.0,V2V,flow_west.6,flow_west.4,-84.13,107.13,645.57,True
89.0,V2V,flow_west.6,flow_west.5,-75.37,98.37,235.63,True
89.0,V2V,flow_west.6,flow_west.7,-94.43,117.43,2113.23,True
89.0,V2V,flow_west.7,flow_east.1,-82.28,105.28,521.91,True
89.0,V2V,flow_west.7,flow_east.6,-75.34,98.34,234.68,True
89.0,V2V,flow_west.7,flow_east.7,-90.56,113.56,1354.04,True
89.0,V2V,flow_west.7,flow_west.2,-95.64,118.64,2431.43,True
89.0,V2V,flow_west.7,flow_west.4,-91.26,114.26,1467.67,True
89.0,V2V,flow_west.7,flow_west.5,-95.34,118.34,2348.87,True
89.0,V2V,flow_west.7,flow_west.6,-94.43,117.43,2113.23,True
90.0,V2I,BS_1,flow_east.1,-85.34,115.34,1662.26,True
90.0,V2I,BS_1,flow_east.6,-80.72,110.72,976.11,True
90.0,V2I,BS_1,flow_east.7,-76.34,106.34,590.02,True
90.0,V2I,BS_1,flow_west.2,-84.74,114.74,1551.16,True
90.0,V2I,BS_1,flow_west.4,-78.00,108.00,713.81,True
90.0,V2I,BS_1,flow_west.5,-84.28,114.28,1470.96,True
90.0,V2I,BS_1,flow_west.6,-82.86,112.86,1249.83,True
90.0,V2I,BS_1,flow_west.7,-81.67,111.67,1088.67,True
90.0,V2V,flow_east.1,flow_east.6,-85.44,108.44,751.03,True
90.0,V2V,flow_east.1,flow_east.7,-93.36,116.36,1870.10,True
90.0,V2V,flow_east.1,flow_west.2,-97.61,120.61,3047.85,True
90.0,V2V,flow_east.1,flow_west.4,-94.32,117.32,2086.53,True
90.0,V2V,flow_east.1,flow_west.5,-97.36,120.36,2962.79,True
90.0,V2V,flow_east.1,flow_west.6,-96.63,119.63,2724.59,True
