timestamp,link_type,tx_id,rx_id,received_power,path_loss,delay_spread,is_line_of_sight,num_paths,p_tot_watts,p_max_watts,dominance,k_factor,k_factor_db,prop_mode,received_power_watts,snr,snr_db,theoretical_throughput_bps,theoretical_throughput_mbps,mcs_index,spectral_efficiency_bpshz,throughput_mbps_mcs
17.0,V2V,ns_12,ns_4,-72.55,95.55,0.11,True,2,5.563362099616e-11,3.9183054608540006e-11,0.704305,2.381867,3.77,D,5.559042572704037e-11,138.90661101209486,21.427229156998074,712832032.5608476,712.8320325608477,6,4.4,440.00000000000006
17.0,V2V,ns_12,ns_5,-72.21,95.21,0.11,True,2,6.016090356178001e-11,4.484873103437e-11,0.74548,2.928959,4.67,D,6.011737374832791e-11,150.21832520821565,21.767229156998084,724048917.1165998,724.0489171165998,6,4.4,440.00000000000006
17.0,V2V,ns_12,ns_6,-70.87,93.87,0.14,True,2,8.177657937366001e-11,5.279277073179e-11,0.645573,1.821457,2.6,D,8.184647881347886e-11,204.5139400636653,23.107229156998063,768309244.537817,768.309244537817,6,4.4,440.00000000000006
17.0,V2V,ns_12,ns_7,-71.23,94.23,0.11,True,2,7.532648752939e-11,6.433288826535e-11,0.854054,5.851849,7.67,D,7.533555637337169e-11,188.24476854915463,22.74722915699807,756410960.8915668,756.4109608915668,6,4.4,440.00000000000006
17.0,V2V,ns_12,ns_8,-67.96,90.96,0.07,True,2,1.600668260794e-10,1.567322184341e-10,0.979167,47.001697,16.72,D,1.599558028614671e-10,399.6896623225064,26.01722915699808,864634147.890844,864.634147890844,7,5.5,550.0
17.0,V2V,ns_12,ns_9,-65.54,88.54,0.24,True,2,2.795455561937e-10,2.232788031491e-10,0.798721,3.968219,5.99,D,2.7925438412373365e-10,697.7870667759461,28.43722915699807,944870909.6725916,944.8709096725916,7,5.5,550.0
17.0,V2V,ns_12,ns_10,-64.23,87.23,0.16,True,2,3.774601848757e-10,3.599510267093e-10,0.953613,20.557872,13.13,D,3.77572190925416e-10,943.45874793957,29.74722915699807,988334397.3743882,988.3343973743882,7,5.5,550.0
17.0,V2V,ns_12,ns_11,-61.33,84.33,0.15,True,2,7.364746987157e-10,7.213822408123e-10,0.979507,47.797532,16.79,D,7.362070974947362e-10,1839.597944764458,32.64722915699807,1084595880.7362187,1084.5958807362188,7,5.5,550.0
17.0,V2V,ns_12,ns_13,-53.79,76.79,0.03,True,2,4.175861712621e-09,4.175177562153e-09,0.999836,6102.71827,37.86,D,4.178303666466222e-09,10440.538896717197,40.18722915699808,1335004673.4661117,1335.0046734661116,7,5.5,550.0
17.0,V2V,ns_12,ns_14,-60.15,83.15,0.04,True,2,9.649566455162e-10,9.636624235201e-10,0.998659,744.588198,28.72,D,9.66050878989814e-10,2413.920237355857,33.82722915699808,1123775982.3590004,1123.7759823590004,7,5.5,550.0
17.0,V2V,ns_12,ns_15,-63.72,86.72,0.19,True,2,4.241788625399e-10,3.966286836165e-10,0.935051,14.396592,11.58,D,4.24619563946313e-10,1061.0184006654497,30.257229156998076,1005259304.733788,1005.259304733788,7,5.5,550.0
17.0,V2V,ns_12,ns_16,-67.96,90.96,0.07,True,2,1.600669112256e-10,1.567323181175e-10,0.979168,47.001932,16.72,D,1.599558028614671e-10,399.6896623225064,26.01722915699808,864634147.890844,864.634147890844,7,5.5,550.0
17.0,V2V,ns_12,ns_17,-69.8,92.8,0.02,True,2,1.046749159434e-10,1.043885766967e-10,0.997264,364.562588,25.62,D,1.0471285480509008e-10,261.6513113570466,24.17722915699808,803700497.7326881,803.7004977326881,6,4.4,440.00000000000006
17.0,V2V,ns_12,ns_18,-70.0,93.0,0.15,True,2,9.994882582784e-11,7.288285890967e-11,0.729202,2.692786,4.3,D,9.999999999999999e-11,249.87506246876555,23.97722915699807,797082526.059876,797.0825260598759,6,4.4,440.00000000000006
17.0,V2V,ns_12,ns_19,-70.87,93.87,0.14,True,2,8.180412798257001e-11,5.2772629151610007e-11,0.64511,1.817771,2.6,D,8.184647881347886e-11,204.5139400636653,23.107229156998063,768309244.537817,768.309244537817,6,4.4,440.00000000000006
17.0,V2V,ns_13,ns_0,-77.5,100.5,0.05,True,2,1.778162537206e-11,1.536584648812e-11,0.864142,6.360618,8.03,D,1.7782794100389227e-11,44.43476786703954,16.47722915699807,550572480.2817925,550.5724802817925,5,3.3,330.0
17.0,V2V,ns_13,ns_1,-75.59,98.59,0.08,True,2,2.7621526608470003e-11,1.6364808224340002e-11,0.592466,1.453781,1.62,D,2.7605778562203447e-11,68.97995642729497,18.387229156998075,612886986.1177827,612.8869861177827,5,3.3,330.0
17.0,V2V,ns_13,ns_2,-76.39,99.39,0.07,True,2,2.2979669768830004e-11,1.765000800949e-11,0.768071,3.311656,5.2,D,2.296148648112361e-11,57.37502868846478,17.58722915699807,586727944.8723722,586.7279448723722,5,3.3,330.0
17.0,V2V,ns_13,ns_3,-76.21,99.21,0.07,True,2,2.395284916098e-11,1.9304970822320003e-11,0.805957,4.153502,6.18,D,2.3933157564053902e-11,59.80299241392778,17.767229156998077,592607042.2413102,592.6070422413102,5,3.3,330.0
17.0,V2V,ns_13,ns_4,-74.64,97.64,0.05,True,2,3.4388525407980004e-11,3.256747035956e-11,0.947045,17.883847,12.52,D,3.435579478998743e-11,85.84656369312201,19.33722915699807,644039686.1025454,644.0396861025454,5,3.3,330.0
17.0,V2V,ns_13,ns_5,-74.05,97.05,0.06,True,2,3.9319378030270005e-11,3.6820813312910005e-11,0.936455,14.736786,11.68,D,3.935500754557781e-11,98.33834968909994,19.927229156998077,663427887.4326816,663.4278874326816,5,3.3,330.0
17.0,V2V,ns_13,ns_6,-73.52,96.52,0.05,True,2,4.449969868794e-11,4.2659465319210006e-11,0.958646,23.181552,13.65,D,4.4463126746910924e-11,111.1022657344101,20.45722915699808,680867162.6979297,680.8671626979298,6,4.4,440.00000000000006
17.0,V2V,ns_13,ns_7,-71.9,94.9,0.11,True,2,6.463460769658e-11,5.090955790579e-11,0.787652,3.709244,5.69,D,6.456542290346549e-11,161.33289081325708,22.077229156998072,734281152.8574392,734.2811528574391,6,4.4,440.00000000000006
17.0,V2V,ns_13,ns_8,-68.23,91.23,0.18,True,2,1.503392631635e-10,1.099845135242e-10,0.731575,2.725442,4.35,D,1.5031419660900207e-10,375.597692676167,25.74722915699807,855688035.0707088,855.6880350707088,7,5.5,550.0
17.0,V2V,ns_13,ns_9,-67.63,90.63,0.17,True,2,1.724486098255e-10,1.472832532516e-10,0.85407,5.852619,7.67,D,1.7258378919902038e-10,431.24385107201493,26.347229156998075,875570163.0586162,875.5701630586161,7,5.5,550.0
17.0,V2V,ns_13,ns_10,-66.18,89.18,0.18,True,2,2.411694717522e-10,2.150951523024e-10,0.891884,8.24931,9.16,D,2.409905428686593e-10,602.1752695368797,27.79722915699807,923643346.8434502,923.6433468434502,7,5.5,550.0
17.0,V2V,ns_13,ns_11,-64.23,87.23,0.16,True,2,3.774598553667e-10,3.599510267093e-10,0.953614,20.558259,13.13,D,3.77572190925416e-10,943.45874793957,29.74722915699807,988334397.3743882,988.3343973743882,7,5.5,550.0
17.0,V2V,ns_13,ns_12,-53.79,76.79,0.03,True,2,4.175861716212e-09,4.175177562153e-09,0.999836,6102.686238,37.86,D,4.178303666466222e-09,10440.538896717197,40.18722915699808,1335004673.4661117,1335.0046734661116,7,5.5,550.0
17.0,V2V,ns_13,ns_14,-54.47,77.47,0.0,True,2,3.569664898141e-09,3.569663336084e-09,1.0,2285232.298992,63.59,D,3.5727283815192886e-09,8927.35727516064,39.50722915699807,1312417904.354844,1312.417904354844,7,5.5,550.0
17.0,V2V,ns_13,ns_15,-60.63,83.63,0.22,True,2,8.641320020546e-10,8.287862950521e-10,0.959097,23.448004,13.7,D,8.64967918775692e-10,2161.339127375542,33.34722915699807,1107837708.850011,1107.837708850011,7,5.5,550.0
17.0,V2V,ns_13,ns_16,-65.35,88.35,0.23,True,2,2.917137288459e-10,2.411121815001e-10,0.826537,4.764917,6.78,D,2.917427014001172e-10,728.992257371607,28.627229156998084,951173735.197173,951.173735197173,7,5.5,550.0
17.0,V2V,ns_13,ns_17,-67.63,90.63,0.17,True,2,1.724486125945e-10,1.472832532516e-10,0.85407,5.852619,7.67,D,1.7258378919902038e-10,431.24385107201493,26.347229156998075,875570163.0586162,875.5701630586161,7,5.5,550.0
17.0,V2V,ns_13,ns_18,-69.57,92.57,0.13,True,2,1.104430778272e-10,9.676269864984e-11,0.876132,7.073101,8.5,D,1.1040786199020758e-10,275.8817141184597,24.407229156998085,811312596.7850367,811.3125967850367,6,4.4,440.00000000000006
17.0,V2V,ns_13,ns_19,-69.98,92.98,0.15,True,2,1.004215548618e-10,6.698839251903e-11,0.667072,2.003651,3.02,D,1.0046157902783947e-10,251.02843335292215,23.99722915699807,797744269.4703228,797.7442694703228,6,4.4,440.00000000000006
17.0,V2V,ns_14,ns_2,-77.41,100.41,0.06,True,2,1.8159017120140003e-11,1.540707802505e-11,0.848453,5.598626,7.48,D,1.815515662773137e-11,45.365208964846,16.567229156998078,553497075.1947817,553.4970751947817,5,3.3,330.0
17.0,V2V,ns_14,ns_3,-75.43,98.43,0.08,True,2,2.8641108266630003e-11,1.6750703345240003e-11,0.584848,1.408758,1.49,D,2.864177969906574e-11,71.56866491520674,18.547229156998064,618127482.3133216,618.1274823133216,5,3.3,330.0
17.0,V2V,ns_14,ns_4,-75.66,98.66,0.0,True,2,2.713618260411e-11,2.713602218056e-11,0.999994,169152.358748,52.28,D,2.7164392688390836e-11,67.8770431993774,18.31722915699807,610595130.5956098,610.5951305956098,5,3.3,330.0
17.0,V2V,ns_14,ns_5,-73.44,96.44,0.1,True,2,4.533967443656e-11,3.0344162771050004e-11,0.669263,2.02355,3.06,D,4.5289757990362126e-11,113.16781107037012,20.53722915699808,683501213.8591897,683.5012138591898,6,4.4,440.00000000000006
17.0,V2V,ns_14,ns_6,-72.5,95.5,0.11,True,2,5.6188415754990006e-11,3.4665924518000004e-11,0.616959,1.610684,2.07,D,5.6234132519034906e-11,140.51507376070688,21.47722915699807,714481192.2560322,714.4811922560323,6,4.4,440.00000000000006
17.0,V2V,ns_14,ns_7,-71.95,94.95,0.12,True,2,6.382352835921e-11,4.062668866149e-11,0.636547,1.751389,2.43,D,6.382634861905482e-11,159.48612848339533,22.02722915699807,732630479.4081379,732.630479408138,6,4.4,440.00000000000006
17.0,V2V,ns_14,ns_8,-70.45,93.45,0.11,True,2,9.021430168941e-11,7.959097425363e-11,0.882243,7.492095,8.75,D,9.01571137605957e-11,225.28014432932457,23.527229156998075,782196618.607028,782.196618607028,6,4.4,440.00000000000006
17.0,V2V,ns_14,ns_9,-69.01,92.01,0.16,True,2,1.255073668696e-10,1.017494260549e-10,0.810705,4.282754,6.32,D,1.256029963694873e-10,313.85056564089774,24.967229156998066,829852344.8984246,829.8523448984246,6,4.4,440.00000000000006
17.0,V2V,ns_14,ns_10,-67.21,90.21,0.21,True,2,1.899929063823e-10,1.38663698072e-10,0.729836,2.701458,4.32,D,1.9010782799233035e-10,475.0320539538489,26.767229156998084,889491491.1466104,889.4914911466104,7,5.5,550.0
17.0,V2V,ns_14,ns_11,-66.41,89.41,0.16,True,2,2.284039783048e-10,2.073534089433e-10,0.907836,9.850252,9.93,D,2.2855988033754296e-10,571.1141437719714,27.56722915699807,916015920.0808766,916.0159200808766,7,5.5,550.0
17.0,V2V,ns_14,ns_12,-60.15,83.15,0.04,True,2,9.649564708107e-10,9.636624235201e-10,0.998659,744.688722,28.72,D,9.66050878989814e-10,2413.920237355857,33.82722915699808,1123775982.3590004,1123.7759823590004,7,5.5,550.0
17.0,V2V,ns_14,ns_13,-54.47,77.47,0.0,True,2,3.569664894671e-09,3.569663336084e-09,1.0,2290320.853316,63.6,D,3.5727283815192886e-09,8927.35727516064,39.50722915699807,1312417904.354844,1312.417904354844,7,5.5,550.0
17.0,V2V,ns_14,ns_15,-55.1,78.1,0.02,True,2,3.087320370243e-09,3.086906575242e-09,0.999866,7459.99001,38.73,D,3.090295432513592e-09,7721.877642462748,38.87722915699808,1291492279.88591,1291.49227988591,7,5.5,550.0
17.0,V2V,ns_14,ns_16,-62.89,85.89,0.29,True,2,5.135445977119e-10,4.401806612854e-10,0.857142,5.99996,7.78,D,5.140436515824263e-10,1284.4668955083118,31.087229156998077,1032807674.1740727,1032.8076741740726,7,5.5,550.0
17.0,V2V,ns_14,ns_17,-66.34,89.34,0.01,True,2,2.32008098132e-10,2.319384531982e-10,0.9997,3330.298999,35.22,D,2.3227367963571048e-10,580.3940020882321,27.63722915699807,918337237.786016,918.337237786016,7,5.5,550.0
17.0,V2V,ns_14,ns_18,-67.21,90.21,0.21,True,2,1.899713858488e-10,1.386636426924e-10,0.729919,2.702587,4.32,D,1.9010782799233035e-10,475.0320539538489,26.767229156998084,889491491.1466104,889.4914911466104,7,5.5,550.0
17.0,V2V,ns_14,ns_19,-68.91,91.91,0.17,True,2,1.283832932223e-10,8.994294899924e-11,0.700581,2.339806,3.69,D,1.2852866599436154e-10,321.16108444368194,25.06722915699807,833163842.3512255,833.1638423512255,7,5.5,550.0
17.0,V2V,ns_15,ns_3,-78.17,101.17,0.03,True,2,1.524762814632e-11,1.453102589305e-11,0.953002,20.277673,13.07,D,1.5240527537972907e-11,38.082277706079225,15.807229156998073,528844264.4576171,528.8442644576172,5,3.3,330.0
17.0,V2V,ns_15,ns_4,-76.44,99.44,0.01,True,2,2.270661210189e-11,2.268313802669e-11,0.998966,966.305928,29.85,D,2.2698648518838213e-11,56.718262166012515,17.53722915699807,585095595.7394588,585.0955957394588,5,3.3,330.0
17.0,V2V,ns_15,ns_5,-73.85,96.85,0.1,True,2,4.1223084616440006e-11,2.511679692419e-11,0.60929,1.55944,1.93,D,4.1209751909733035e-11,102.97289332766876,20.127229156998077,670006364.3534993,670.0063643534993,6,4.4,440.00000000000006
17.0,V2V,ns_15,ns_6,-74.26,97.26,0.09,True,2,3.749147338395e-11,2.834097546249e-11,0.755931,3.097206,4.91,D,3.749730022454834e-11,93.69640236019076,19.717229156998073,656523771.1756276,656.5237711756276,5,3.3,330.0
17.0,V2V,ns_15,ns_7,-74.5,97.5,0.06,True,2,3.549097596903e-11,3.2694810336100004e-11,0.921215,11.69273,10.68,D,3.548133892335753e-11,88.65901779949407,19.47722915699807,648637678.9864179,648.6376789864179,5,3.3,330.0
17.0,V2V,ns_15,ns_8,-70.45,93.45,0.14,True,2,9.02366273047e-11,5.909076650967e-11,0.654842,1.897227,2.78,D,9.01571137605957e-11,225.28014432932457,23.527229156998075,782196618.607028,782.196618607028,6,4.4,440.00000000000006
17.0,V2V,ns_15,ns_9,-70.0,93.0,0.15,True,2,9.994811973726e-11,7.288285890967e-11,0.729207,2.692856,4.3,D,9.999999999999999e-11,249.87506246876555,23.97722915699807,797082526.059876,797.0825260598759,6,4.4,440.00000000000006
17.0,V2V,ns_15,ns_10,-70.14,93.14,0.06,True,2,9.673699124137e-11,9.440569626949e-11,0.975901,40.49496,16.07,D,9.682778562612485e-11,241.94848982040193,23.83722915699807,792450665.4395436,792.4506654395436,6,4.4,440.00000000000006
17.0,V2V,ns_15,ns_11,-67.85,90.85,0.18,True,2,1.639907743116e-10,1.307792191925e-10,0.797479,3.937763,5.95,D,1.6405897731995418e-10,409.94247206385353,26.127229156998084,868279263.4588779,868.279263458878,7,5.5,550.0
17.0,V2V,ns_15,ns_12,-63.72,86.72,0.19,True,2,4.241766805816e-10,3.966286836165e-10,0.935055,14.397732,11.58,D,4.24619563946313e-10,1061.0184006654497,30.257229156998076,1005259304.733788,1005.259304733788,7,5.5,550.0
17.0,V2V,ns_15,ns_13,-60.63,83.63,0.22,True,2,8.641301606811e-10,8.287862950521e-10,0.959099,23.449226,13.7,D,8.64967918775692e-10,2161.339127375542,33.34722915699807,1107837708.850011,1107.837708850011,7,5.5,550.0
17.0,V2V,ns_15,ns_14,-55.1,78.1,0.02,True,2,3.0873200159e-09,3.086906575242e-09,0.999866,7466.383665,38.73,D,3.090295432513592e-09,7721.877642462748,38.87722915699808,1291492279.88591,1291.49227988591,7,5.5,550.0
17.0,V2V,ns_15,ns_16,-59.31,82.31,0.23,True,2,1.173113478079e-09,1.136365602539e-09,0.968675,30.923301,14.9,D,1.1721953655481303e-09,2929.0239019193655,34.667229156998076,1151669671.8265204,1151.6696718265205,7,5.5,550.0
17.0,V2V,ns_15,ns_17,-62.89,85.89,0.29,True,2,5.135421333173e-10,4.401806612854e-10,0.857146,6.000161,7.78,D,5.140436515824263e-10,1284.4668955083118,31.087229156998077,1032807674.1740727,1032.8076741740726,7,5.5,550.0
17.0,V2V,ns_15,ns_18,-65.54,88.54,0.24,True,2,2.795426044581e-10,2.232788031491e-10,0.798729,3.968427,5.99,D,2.7925438412373365e-10,697.7870667759461,28.43722915699807,944870909.6725916,944.8709096725916,7,5.5,550.0
17.0,V2V,ns_15,ns_19,-67.85,90.85,0.18,True,2,1.639909210677e-10,1.307792634962e-10,0.797479,3.937752,5.95,D,1.6405897731995418e-10,409.94247206385353,26.127229156998084,868279263.4588779,868.279263458878,7,5.5,550.0
17.0,V2V,ns_16,ns_4,-76.02,99.02,0.08,True,2,2.503205982327e-11,1.7414698474910002e-11,0.695696,2.286185,3.59,D,2.5003453616964348e-11,62.47739534473849,17.957229156998082,598817102.6458018,598.8171026458018,5,3.3,330.0
17.0,V2V,ns_16,ns_5,-76.73,99.73,0.05,True,2,2.122151164332e-11,1.903591708004e-11,0.89701,8.70972,9.4,D,2.1232444620002193e-11,53.054584257876535,17.24722915699807,575634507.0028604,575.6345070028605,5,3.3,330.0
17.0,V2V,ns_16,ns_6,-74.84,97.84,0.09,True,2,3.278904850891e-11,2.1137548646130003e-11,0.644653,1.814148,2.59,D,3.2809529311311906e-11,81.98283186234858,19.137229156998075,637474098.6178092,637.4740986178092,5,3.3,330.0
17.0,V2V,ns_16,ns_7,-74.69,97.69,0.09,True,2,3.3997152893160005e-11,2.389947182754e-11,0.702985,2.366828,3.74,D,3.3962527259040885e-11,84.86388620449996,19.28722915699808,642397956.561254,642.397956561254,5,3.3,330.0
17.0,V2V,ns_16,ns_8,-72.55,95.55,0.11,True,2,5.5633110118850007e-11,3.91830601465e-11,0.704312,2.381942,3.77,D,5.559042572704037e-11,138.90661101209486,21.427229156998074,712832032.5608476,712.8320325608477,6,4.4,440.00000000000006
17.0,V2V,ns_16,ns_9,-71.38,94.38,0.13,True,2,7.285047565696001e-11,4.640323515474e-11,0.636965,1.754559,2.44,D,7.277798045368242e-11,181.85402412214495,22.597229156998075,751454856.6616322,751.4548566616322,6,4.4,440.00000000000006
17.0,V2V,ns_16,ns_10,-72.04,95.04,0.09,True,2,6.258438540947e-11,5.688673934772e-11,0.908961,9.984253,9.99,D,6.251726927756848e-11,156.21506566109065,21.937229156998068,729659566.5088087,729.6595665088088,6,4.4,440.00000000000006
17.0,V2V,ns_16,ns_11,-69.98,92.98,0.15,True,2,1.004605587522e-10,7.291556059539e-11,0.725813,2.647143,4.23,D,1.0046157902783947e-10,251.02843335292215,23.99722915699807,797744269.4703228,797.7442694703228,6,4.4,440.00000000000006
17.0,V2V,ns_16,ns_12,-67.96,90.96,0.07,True,2,1.600666997445e-10,1.567323181175e-10,0.979169,47.004913,16.72,D,1.599558028614671e-10,399.6896623225064,26.01722915699808,864634147.890844,864.634147890844,7,5.5,550.0
17.0,V2V,ns_16,ns_13,-65.35,88.35,0.23,True,2,2.917807049995e-10,2.411121815001e-10,0.826347,4.758619,6.77,D,2.917427014001172e-10,728.992257371607,28.627229156998084,951173735.197173,951.173735197173,7,5.5,550.0
17.0,V2V,ns_16,ns_14,-62.89,85.89,0.29,True,2,5.135397962959e-10,4.401806612854e-10,0.85715,6.000352,7.78,D,5.140436515824263e-10,1284.4668955083118,31.087229156998077,1032807674.1740727,1032.8076741740726,7,5.5,550.0
17.0,V2V,ns_16,ns_15,-59.31,82.31,0.23,True,2,1.173111113368e-09,1.136365602539e-09,0.968677,30.925291,14.9,D,1.1721953655481303e-09,2929.0239019193655,34.667229156998076,1151669671.8265204,1151.6696718265205,7,5.5,550.0
17.0,V2V,ns_16,ns_17,-55.1,78.1,0.02,True,2,3.08731972096e-09,3.086906575242e-09,0.999866,7471.71383,38.73,D,3.090295432513592e-09,7721.877642462748,38.87722915699808,1291492279.88591,1291.49227988591,7,5.5,550.0
17.0,V2V,ns_16,ns_18,-61.37,84.37,0.11,True,2,7.29045684263e-10,7.20364805808e-10,0.988093,82.982939,19.19,D,7.294575102545694e-10,1822.732409431708,32.60722915699808,1083267834.7549307,1083.2678347549308,7,5.5,550.0
17.0,V2V,ns_16,ns_19,-64.33,87.33,0.27,True,2,3.685557069139e-10,2.995400203229e-10,0.81274,4.340173,6.38,D,3.689775985701504e-10,921.9830049229146,29.647229156998076,985016027.324798,985.016027324798,7,5.5,550.0
17.0,V2V,ns_17,ns_4,-78.07,101.07,0.03,True,2,1.558172637393e-11,1.5066426697020002e-11,0.966929,29.238184,14.66,D,1.5595525028269555e-11,38.96932790672052,15.90722915699808,532082140.8606605,532.0821408606605,5,3.3,330.0
17.0,V2V,ns_17,ns_5,-75.59,98.59,0.08,True,2,2.762128778372e-11,1.6364808224340002e-11,0.592471,1.453812,1.63,D,2.7605778562203447e-11,68.97995642729497,18.387229156998075,612886986.1177827,612.8869861177827,5,3.3,330.0
17.0,V2V,ns_17,ns_6,-77.01,100.01,0.05,True,2,1.991579248491e-11,1.8030121494510003e-11,0.905318,9.561648,9.81,D,1.9906733389871843e-11,49.74196249343289,16.96722915699807,566510741.2964648,566.5107412964649,5,3.3,330.0
17.0,V2V,ns_17,ns_7,-74.77,97.77,0.09,True,2,3.334477918389e-11,2.019011075556e-11,0.605495,1.534825,1.86,D,3.334264127632354e-11,83.31494571794987,19.20722915699808,639771648.1713074,639.7716481713074,5,3.3,330.0
17.0,V2V,ns_17,ns_8,-74.82,97.82,0.04,True,2,3.295180031299e-11,3.1649715963560005e-11,0.960485,24.306963,13.86,D,3.296097121774583e-11,82.36124742065424,19.15722915699808,638130496.120492,638.130496120492,5,3.3,330.0
17.0,V2V,ns_17,ns_9,-74.05,97.05,0.06,True,2,3.9319307767330005e-11,3.6820813312910005e-11,0.936456,14.7372,11.68,D,3.935500754557781e-11,98.33834968909994,19.927229156998077,663427887.4326816,663.4278874326816,5,3.3,330.0
17.0,V2V,ns_17,ns_10,-73.04,96.04,0.08,True,2,4.9662265147710006e-11,4.410061005671e-11,0.88801,7.929404,8.99,D,4.965923214503358e-11,124.08603734391198,20.93722915699807,696677694.8271847,696.6776948271847,6,4.4,440.00000000000006
17.0,V2V,ns_17,ns_11,-72.04,95.04,0.1,True,2,6.253972898705e-11,5.47824232529e-11,0.875962,7.062043,8.49,D,6.251726927756848e-11,156.21506566109065,21.937229156998068,729659566.5088087,729.6595665088088,6,4.4,440.00000000000006
17.0,V2V,ns_17,ns_12,-69.8,92.8,0.02,True,2,1.046748911523e-10,1.043885766967e-10,0.997265,364.594154,25.62,D,1.0471285480509008e-10,261.6513113570466,24.17722915699808,803700497.7326881,803.7004977326881,6,4.4,440.00000000000006
17.0,V2V,ns_17,ns_13,-67.63,90.63,0.17,True,2,1.724471090369e-10,1.472832532516e-10,0.854078,5.852968,7.67,D,1.7258378919902038e-10,431.24385107201493,26.347229156998075,875570163.0586162,875.5701630586161,7,5.5,550.0
17.0,V2V,ns_17,ns_14,-66.34,89.34,0.01,True,2,2.320080897331e-10,2.319384531982e-10,0.9997,3330.700668,35.23,D,2.3227367963571048e-10,580.3940020882321,27.63722915699807,918337237.786016,918.337237786016,7,5.5,550.0
17.0,V2V,ns_17,ns_15,-62.89,85.89,0.29,True,2,5.135474774539e-10,4.401806612854e-10,0.857137,5.999724,7.78,D,5.140436515824263e-10,1284.4668955083118,31.087229156998077,1032807674.1740727,1032.8076741740726,7,5.5,550.0
17.0,V2V,ns_17,ns_16,-55.1,78.1,0.02,True,2,3.087319485553e-09,3.086906575242e-09,0.999866,7475.973574,38.74,D,3.090295432513592e-09,7721.877642462748,38.87722915699808,1291492279.88591,1291.49227988591,7,5.5,550.0
17.0,V2V,ns_17,ns_18,-55.69,78.69,0.05,True,2,2.697886191478e-09,2.695860116451e-09,0.999249,1330.58257,31.24,D,2.69773943244492e-09,6740.978092066267,38.28722915699807,1271895622.3980844,1271.8956223980845,7,5.5,550.0
17.0,V2V,ns_17,ns_19,-61.54,84.54,0.29,True,2,7.016995087558e-10,6.319079033698e-10,0.900539,9.054211,9.57,D,7.014552984199712e-10,1752.761865117369,32.43722915699807,1077623714.9127693,1077.6237149127694,7,5.5,550.0
17.0,V2V,ns_18,ns_6,-77.4,100.4,0.06,True,2,1.820739920878e-11,1.540707525607e-11,0.846199,5.50189,7.41,D,1.8197008586099822e-11,45.469786571963574,16.57722915699807,553822111.3691739,553.8221113691739,5,3.3,330.0
17.0,V2V,ns_18,ns_7,-75.62,98.62,0.08,True,2,2.743318040503e-11,1.710199033583e-11,0.623405,1.655375,2.19,D,2.741574171927881e-11,68.50510174732335,18.357229156998073,611904697.1938343,611.9046971938343,5,3.3,330.0
17.0,V2V,ns_18,ns_8,-74.35,97.35,0.09,True,2,3.6715260384530005e-11,2.57640743208e-11,0.701727,2.352629,3.72,D,3.67282300498085e-11,91.77468778063091,19.627229156998077,653565933.5643433,653.5659335643434,5,3.3,330.0
17.0,V2V,ns_18,ns_9,-73.14,96.14,0.1,True,2,4.8531882300580006e-11,2.951815030995e-11,0.608222,1.552465,1.91,D,4.8528850016212095e-11,121.26149429338356,20.83722915699807,693382629.4874791,693.3826294874791,6,4.4,440.00000000000006
17.0,V2V,ns_18,ns_10,-72.5,95.5,0.11,True,2,5.6187698588470005e-11,3.466591898004e-11,0.616966,1.610737,2.07,D,5.6234132519034906e-11,140.51507376070688,21.47722915699807,714481192.2560322,714.4811922560323,6,4.4,440.00000000000006
17.0,V2V,ns_18,ns_11,-72.94,95.94,0.1,True,2,5.085548105809001e-11,4.1965234282910006e-11,0.825186,4.720368,6.74,D,5.0815944256056095e-11,126.97637245391329,21.03722915699808,699973366.8046486,699.9733668046487,6,4.4,440.00000000000006
17.0,V2V,ns_18,ns_12,-70.01,93.01,0.15,True,2,9.986769186567e-11,7.288285890967e-11,0.729794,2.700882,4.32,D,9.977000638225526e-11,249.30036577275172,23.967229156998073,796751658.9063652,796.7516589063652,6,4.4,440.00000000000006
17.0,V2V,ns_18,ns_13,-69.57,92.57,0.13,True,2,1.104421585249e-10,9.676269864984e-11,0.876139,7.073576,8.5,D,1.1040786199020758e-10,275.8817141184597,24.407229156998085,811312596.7850367,811.3125967850367,6,4.4,440.00000000000006
17.0,V2V,ns_18,ns_14,-67.21,90.21,0.21,True,2,1.899891018001e-10,1.386636426924e-10,0.729851,2.701654,4.32,D,1.9010782799233035e-10,475.0320539538489,26.767229156998084,889491491.1466104,889.4914911466104,7,5.5,550.0
17.0,V2V,ns_18,ns_15,-65.54,88.54,0.24,True,2,2.79539104464e-10,2.232788031491e-10,0.798739,3.968674,5.99,D,2.7925438412373365e-10,697.7870667759461,28.43722915699807,944870909.6725916,944.8709096725916,7,5.5,550.0
17.0,V2V,ns_18,ns_16,-61.37,84.37,0.11,True,2,7.290164583429e-10,7.20364805808e-10,0.988132,83.263261,19.2,D,7.294575102545694e-10,1822.732409431708,32.60722915699808,1083267834.7549307,1083.2678347549308,7,5.5,550.0
17.0,V2V,ns_18,ns_17,-55.69,78.69,0.05,True,2,2.697885702579e-09,2.695860116451e-09,0.999249,1330.903721,31.24,D,2.69773943244492e-09,6740.978092066267,38.28722915699807,1271895622.3980844,1271.8956223980845,7,5.5,550.0
