timestamp,link_type,tx_id,rx_id,received_power,path_loss,delay_spread,is_line_of_sight,num_paths,p_tot_watts,p_max_watts,dominance,k_factor,k_factor_db,prop_mode
3.0,V2V,ns_0,ns_2,-61.51,84.51,0.26,True,2,7.062400810539e-10,6.524291664582e-10,0.923806,12.124476,10.84,D
3.0,V2V,ns_1,ns_0,-55.55,78.55,0.03,True,2,2.786939409917e-09,2.786351534468e-09,0.999789,4739.697055,36.76,D
3.0,V2V,ns_1,ns_2,-56.11,79.11,0.04,True,2,2.450572608344e-09,2.449359162333e-09,0.999505,2018.515154,33.05,D
3.0,V2V,ns_2,ns_0,-61.51,84.51,0.26,True,2,7.062360161873e-10,6.524291664582e-10,0.923812,12.125392,10.84,D
3.0,V2V,ns_2,ns_1,-56.11,79.11,0.04,True,2,2.450572319937e-09,2.449359162333e-09,0.999505,2018.995020,33.05,D
3.0,V2V,wn_0,we_0,-60.24,83.24,0.22,True,2,9.460116291196e-10,9.122749779656e-10,0.964338,27.041065,14.32,D
3.0,V2V,wn_0,we_1,-54.04,77.04,0.09,True,2,3.948568449512e-09,3.942669141555e-09,0.998506,668.327399,28.25,D
3.0,V2V,wn_0,we_2,-38.05,61.05,0.79,True,2,1.566079429461e-07,1.547474924428e-07,0.988120,83.177430,19.20,D
3.0,V2V,wn_0,we_3,-56.93,79.93,0.06,True,2,2.026110389834e-09,2.023376559539e-09,0.998651,740.125151,28.69,D
3.0,V2V,wn_0,wn_1,-57.80,80.80,0.19,True,2,1.658421255613e-09,1.632191695917e-09,0.984184,62.227186,17.94,D
3.0,V2V,wn_1,we_0,-64.33,87.33,0.27,True,2,3.688648084530e-10,2.987234362479e-10,0.809845,4.258876,6.29,D
3.0,V2V,wn_1,we_1,-61.88,84.88,0.24,True,2,6.484949238405e-10,6.044496519031e-10,0.932081,13.723372,11.37,D
3.0,V2V,wn_1,we_2,-56.93,79.93,0.06,True,2,2.026193151093e-09,2.023738255136e-09,0.998788,824.368238,29.16,D
3.0,V2V,wn_1,we_3,-37.99,60.99,0.82,True,2,1.589259419235e-07,1.568929892028e-07,0.987208,77.174933,18.87,D
3.0,V2V,wn_1,wn_0,-57.80,80.80,0.19,True,2,1.658416947076e-09,1.632191695917e-09,0.984187,62.237410,17.94,D
3.0,V2V,se_0,sn_0,-60.83,83.83,0.26,True,2,8.268997649848e-10,7.773496723647e-10,0.940077,15.688158,11.96,D
3.0,V2V,se_0,sn_1,-54.81,77.81,0.03,True,2,3.304856806356e-09,3.304372995724e-09,0.999854,6829.889162,38.34,D
3.0,V2V,se_0,sn_2,-37.43,60.43,0.11,True,2,1.806261970680e-07,1.805833029314e-07,0.999763,4209.976403,36.24,D
3.0,V2V,se_0,sn_3,-57.32,80.32,0.17,True,2,1.855571273422e-09,1.836646467311e-09,0.989801,97.049685,19.87,D
3.0,V2V,se_0,se_1,-57.92,80.92,0.14,True,2,1.614850464091e-09,1.601453063870e-09,0.991704,119.534614,20.77,D
3.0,V2V,se_1,sn_0,-64.86,87.86,0.24,True,2,3.266413333053e-10,2.700398988593e-10,0.826717,4.770902,6.79,D
3.0,V2V,se_1,sn_1,-62.42,85.42,0.15,True,2,5.732295020711e-10,5.567186812354e-10,0.971197,33.718413,15.28,D
3.0,V2V,se_1,sn_2,-57.09,80.09,0.08,True,2,1.953866499815e-09,1.949346810146e-09,0.997687,431.301030,26.35,D
3.0,V2V,se_1,sn_3,-34.36,57.36,0.61,True,2,3.666204948522e-07,3.645693813265e-07,0.994405,177.742176,22.50,D
3.0,V2V,se_1,se_0,-57.92,80.92,0.14,True,2,1.614849267890e-09,1.601453063870e-09,0.991704,119.545288,20.78,D
4.0,V2I,BS_1,we_0,-96.01,126.01,1009.66,False,1,2.505616554216e-13,2.505616554216e-13,1.000000,inf,inf,D
4.0,V2I,BS_1,we_1,-96.17,126.17,1028.70,False,1,2.413711016889e-13,2.413711016889e-13,1.000000,inf,inf,D
4.0,V2I,BS_1,we_2,-96.35,126.35,1049.28,False,1,2.319948515807e-13,2.319948515807e-13,1.000000,inf,inf,D
4.0,V2I,BS_1,we_3,-96.53,126.53,1071.42,False,1,2.225088685617e-13,2.225088685617e-13,1.000000,inf,inf,D
4.0,V2I,BS_1,we_4,-96.74,126.74,1098.08,False,1,2.118342859953e-13,2.118342859953e-13,1.000000,inf,inf,D
4.0,V2I,BS_1,we_5,-96.91,126.91,1120.38,False,1,2.034854695189e-13,2.034854695189e-13,1.000000,inf,inf,D
4.0,V2I,BS_1,sn_0,-96.00,126.00,1008.03,False,1,2.513746216072e-13,2.513746216072e-13,1.000000,inf,inf,D
4.0,V2I,BS_1,sn_1,-96.17,126.17,1028.66,False,1,2.413905091505e-13,2.413905091505e-13,1.000000,inf,inf,D
4.0,V2I,BS_1,sn_2,-96.36,126.36,1050.85,False,1,2.313042034839e-13,2.313042034839e-13,1.000000,inf,inf,D
4.0,V2I,BS_1,sn_3,-96.55,126.55,1074.60,False,1,2.211915835689e-13,2.211915835689e-13,1.000000,inf,inf,D
4.0,V2I,BS_1,sn_4,-96.77,126.77,1101.79,False,1,2.104083460980e-13,2.104083460980e-13,1.000000,inf,inf,D
4.0,V2I,BS_1,ew_0,-72.84,102.84,0.54,True,2,5.202723104766e-11,4.497360123201e-11,0.864424,6.375951,8.05,D
4.0,V2I,BS_1,ew_1,-73.62,103.62,0.00,True,2,4.340603847193e-11,4.340571999051e-11,0.999993,136289.644483,51.34,D
4.0,V2I,BS_1,ew_2,-73.55,103.55,0.35,True,2,4.415945950922e-11,4.161764682875e-11,0.942440,16.373216,12.14,D
4.0,V2I,BS_1,ew_3,-73.83,103.83,0.30,True,2,4.144007858219e-11,3.963199907142e-11,0.956369,21.919390,13.41,D
4.0,V2I,BS_1,ew_4,-74.05,104.05,0.31,True,2,3.933593750206e-11,3.741650392297e-11,0.951204,19.493513,12.90,D
4.0,V2I,BS_1,ns_0,-73.29,103.29,0.44,True,2,4.688000551992e-11,4.268267336793e-11,0.910466,10.169001,10.07,D
4.0,V2I,BS_1,ns_1,-73.38,103.38,0.46,True,2,4.588699645952e-11,4.111882709323e-11,0.896089,8.623609,9.36,D
4.0,V2I,BS_1,ns_2,-73.92,103.92,0.25,True,2,4.052714620058e-11,3.934178330334e-11,0.970751,33.189653,15.21,D
4.0,V2I,BS_1,ns_3,-73.97,103.97,0.36,True,2,4.013209859918e-11,3.737825327033e-11,0.931380,13.573113,11.33,D
4.0,V2I,BS_1,wn_0,-96.36,126.36,1051.00,False,1,2.312361254802e-13,2.312361254802e-13,1.000000,inf,inf,D
4.0,V2I,BS_1,wn_1,-96.59,126.59,1079.17,False,1,2.193240103534e-13,2.193240103534e-13,1.000000,inf,inf,D
4.0,V2I,BS_1,wn_2,-96.83,126.83,1109.68,False,1,2.074285305950e-13,2.074285305950e-13,1.000000,inf,inf,D
4.0,V2I,BS_1,se_0,-96.39,126.39,1054.79,False,1,2.295777383435e-13,2.295777383435e-13,1.000000,inf,inf,D
4.0,V2I,BS_1,se_1,-96.62,126.62,1083.16,False,1,2.177083081492e-13,2.177083081492e-13,1.000000,inf,inf,D
4.0,V2I,BS_1,se_2,-96.86,126.86,1113.90,False,1,2.058596391295e-13,2.058596391295e-13,1.000000,inf,inf,D
4.0,V2V,we_0,we_1,-54.29,77.29,0.07,True,2,3.723900225530e-09,3.719954679233e-09,0.998940,942.823731,29.74,D
4.0,V2V,we_0,we_2,-60.35,83.35,0.28,True,2,9.235605263054e-10,8.623748084004e-10,0.933750,14.094381,11.49,D
4.0,V2V,we_0,we_3,-64.47,87.47,0.04,True,2,3.575848975024e-10,3.563889630567e-10,0.996656,298.000417,24.74,D
4.0,V2V,we_0,we_4,-66.43,89.43,0.22,True,2,2.274534820728e-10,1.746306235750e-10,0.767764,3.305967,5.19,D
4.0,V2V,we_0,we_5,-68.95,91.95,0.14,True,2,1.273131243269e-10,1.117636402904e-10,0.877864,7.187611,8.57,D
4.0,V2V,we_0,wn_0,-60.73,83.73,0.29,True,2,8.458505496916e-10,7.829669414349e-10,0.925656,12.451050,10.95,D
4.0,V2V,we_0,wn_1,-64.79,87.79,0.24,True,2,3.318673617335e-10,2.805941976331e-10,0.845501,5.472535,7.38,D
4.0,V2V,we_0,wn_2,-67.85,90.85,0.17,True,2,1.640589217449e-10,1.366269562311e-10,0.832792,4.980575,6.97,D
4.0,V2V,we_1,we_0,-54.29,77.29,0.07,True,2,3.723899963169e-09,3.719954679233e-09,0.998941,942.886428,29.74,D
4.0,V2V,we_1,we_2,-54.94,77.94,0.02,True,2,3.207898981043e-09,3.207500601055e-09,0.999876,8051.359751,39.06,D
4.0,V2V,we_1,we_3,-61.15,84.15,0.17,True,2,7.678294695642e-10,7.475259122028e-10,0.973557,36.817485,15.66,D
4.0,V2V,we_1,we_4,-64.58,87.58,0.26,True,2,3.486641547958e-10,2.845947130828e-10,0.816243,4.441973,6.48,D
4.0,V2V,we_1,we_5,-66.86,89.86,0.20,True,2,2.059780884626e-10,1.635457987913e-10,0.793996,3.854277,5.86,D
4.0,V2V,we_1,wn_0,-55.73,78.73,0.02,True,2,2.672510797334e-09,2.672147877695e-09,0.999864,7362.918937,38.67,D
4.0,V2V,we_1,wn_1,-62.69,85.69,0.08,True,2,5.376550012964e-10,5.332995116095e-10,0.991899,122.443066,20.88,D
4.0,V2V,we_1,wn_2,-65.93,88.93,0.22,True,2,2.554955209317e-10,2.090898490722e-10,0.818370,4.505696,6.54,D
4.0,V2V,we_2,we_0,-60.35,83.35,0.28,True,2,9.235559353321e-10,8.623748084004e-10,0.933755,14.095438,11.49,D
4.0,V2V,we_2,we_1,-54.94,77.94,0.02,True,2,3.207899154883e-09,3.207500601055e-09,0.999876,8047.847930,39.06,D
4.0,V2V,we_2,we_3,-55.54,78.54,0.04,True,2,2.795224943665e-09,2.794081470884e-09,0.999591,2443.505013,33.88,D
4.0,V2V,we_2,we_4,-62.35,85.35,0.09,True,2,5.825969857841e-10,5.772905834795e-10,0.990892,108.791334,20.37,D
4.0,V2V,we_2,we_5,-65.35,88.35,0.16,True,2,2.919327359948e-10,2.728602738811e-10,0.934668,14.306505,11.56,D
4.0,V2V,we_2,wn_0,-34.88,57.88,0.20,True,2,3.251899001356e-07,3.249852110862e-07,0.999371,1587.701989,32.01,D
4.0,V2V,we_2,wn_1,-58.11,81.11,0.19,True,2,1.545442876455e-09,1.520371933885e-09,0.983778,60.642791,17.83,D
4.0,V2V,we_2,wn_2,-64.11,87.11,0.13,True,2,3.885648951086e-10,3.770440012375e-10,0.970350,32.726975,15.15,D
4.0,V2V,we_3,we_0,-64.47,87.47,0.04,True,2,3.575848460166e-10,3.563889630567e-10,0.996656,298.013246,24.74,D
4.0,V2V,we_3,we_1,-61.15,84.15,0.17,True,2,7.678275520437e-10,7.475259122028e-10,0.973560,36.820962,15.66,D
4.0,V2V,we_3,we_2,-55.54,78.54,0.04,True,2,2.795223350115e-09,2.794081470884e-09,0.999591,2446.915047,33.89,D
4.0,V2V,we_3,we_4,-57.12,80.12,0.01,True,2,1.940467997972e-09,1.940340926500e-09,0.999935,15269.681698,41.84,D
4.0,V2V,we_3,we_5,-62.35,85.35,0.09,True,2,5.826213763683e-10,5.772916910726e-10,0.990852,108.316281,20.35,D
